d,d2,d3,d4,d5,d6,exp
0.9217933363331084,0.9217933363331084,0.7662390474764686,0.8701639331338196,0.7653862399669031,0.8678933655461097,1.0
0.504172519767325,0.504172519767325,0.5719547010720364,0.5865203696651657,0.5717013763205854,0.5865116771090617,3.0
0.8762993052533911,-0.5198323714471552,-0.43648154627706864,-0.30260766876775635,-0.8168929078759198,-0.8279672135961554,-3.0
-0.05670187542663833,0.054730556838449636,-0.009595118166142313,-0.02521264961134997,0.08118419993389751,0.08039071799167814,-0.0
0.031117203542622995,0.031117203542622995,0.14444388908745762,0.12666181512260005,0.1443403177916765,0.12761365884626003,-0.0
-0.15697364576526474,-0.15697364576526474,-0.18844648128930702,-0.24207150660401927,-0.1882409481865866,-0.24061084058911825,-0.0
-1.7303299713615974,-1.2555843300821934,0.3279916285521658,0.09443900661550411,1.9252375177972416,1.7939591197499902,-0.0
-0.0065417694864469186,-0.0065417694864469186,0.23288706680859983,0.141556510135711,0.23312221879283768,0.1452524259299567,-0.0
0.09104483091886384,0.09104483091886384,0.11318159081468818,0.10645425725856152,0.11311338624982091,0.10677683277157925,1.0
0.13934711290546278,0.16517546308426762,0.17821969875333105,0.19128275215099313,0.20479987075678555,0.21780491932552856,-1.0
-0.13276593445832333,-0.13276593445832333,-0.15556757484580266,-0.19081685376402394,-0.15535320453150375,-0.18982749779422026,2.0
1.273459797308841,-0.7516624502989033,-0.25527078759907573,0.09261505358571338,-0.7366986324153437,-0.7162561592587122,2.0
-0.7046016229765688,-0.7046016229765688,-0.7046016229765688,-0.7046016229765688,-0.7046016229765688,-0.7046016229765688,3.0
-0.28256181923697044,-0.14933732606929004,-0.025887980330383354,-0.0886843098440423,0.09227651200662826,0.04878569609347726,1.0
0.7752682954350103,0.7752682954350103,0.6797439803404373,0.7802888506685666,0.6789861407738905,0.7777277482190637,2.0
0.025116457737552556,0.025116457737552556,0.17092501675614982,0.19582187878249396,0.17062830328112918,0.19522679880637753,-3.0
0.26944836140816214,0.26944836140816214,0.12208562376302627,0.19137930487915406,0.12157608162321787,0.18933974431616868,-0.0
-0.42927973357214433,-0.42927973357214433,-0.3044173579851781,-0.3621655178786876,-0.30427090062655743,-0.36032892003858813,-1.0
-0.053208138408940946,-0.053208138408940946,-0.027747177274794275,-0.034532422754587545,-0.027790134821930736,-0.03434247123068559,-0.0
-0.10143953450275044,-0.10143953450275044,-0.06261703482023252,-0.08743161351829583,-0.06259295913360664,-0.08659746425707404,-1.0
0.4981371243285517,0.4981371243285517,0.4107464037199434,0.47873487613165766,0.4102401580632992,0.4769311919786192,-1.0
0.34622306271923453,0.34622306271923453,0.39450484584064166,0.37338388532951605,0.39446905326993986,0.3745634994126802,3.0
0.015660890808831988,0.015660890808831988,0.018259458064401317,-0.02037411460317901,0.018317755049751635,-0.019065458712247827,-0.0
0.19431986181155758,0.19431986181155758,0.23430725922180934,0.2253764349727091,0.23422438484386132,0.2258936367782435,2.0
0.3443707478407862,0.3443707478407862,0.23550532926933956,0.3142192416102998,0.23496491925736016,0.3115441652658547,-0.0
0.14674854780659552,0.14674854780659552,0.14087654414408454,0.1622173722761832,0.1406747025698602,0.1616545227084117,2.0
0.5217025740362696,0.5217025740362696,0.5762852299294359,0.5397342349691899,0.5764029952136829,0.5413177656177586,2.0
-0.295055948636423,-0.3303333681057178,-0.37531514993465187,-0.34739479446238886,-0.39544001882955965,-0.3773980988373551,-3.0
0.1671089263810117,0.1671089263810117,0.13600559588310637,0.13762983084110927,0.13597070836309097,0.13760952564520637,2.0
0.3758241539504655,0.3758241539504655,0.4323239220468904,0.40977171228054377,0.4323511815083387,0.4107263138947223,1.0
0.0196503140605333,0.0196503140605333,-0.06415094922412028,-0.08883939857876455,-0.06429356029760558,-0.08777905743225585,2.0
-0.488009358739236,-0.488009358739236,-0.4657113637739846,-0.5433286000579857,-0.46523564391348643,-0.5413706971227227,1.0
-0.17655125680756817,-0.15695160605404807,0.2573730849397629,0.19158192819681125,0.2741190478945072,0.21477040862186533,-0.0
0.17384233223439322,0.20156744453748365,0.20591746061474617,0.2219346443449461,0.23506761269691054,0.2510572637961193,3.0
0.44803016391653067,0.44803016391653067,0.4817524085366723,0.4667661182759477,0.48177831663633786,0.46754019463983754,3.0
-0.09971253324205985,-0.09971253324205985,0.05586690263880541,0.07578963668374596,0.05560758653217908,0.07526010608786363,2.0
0.3100800666169477,0.26549836088053763,0.29527576323531457,0.30318294676132224,0.24680006533242038,0.25697536059409437,2.0
0.12498400687705104,0.12498400687705104,0.10091205997440339,0.10253822741568902,0.10082232189066428,0.10255458045013628,-3.0
-0.15100882697810183,-0.15100882697810183,-0.12906128432374078,-0.07587627627817607,-0.12943802165420495,-0.07769746609898746,-0.0
-0.42228017823375946,-0.42228017823375946,-0.3130862351729892,-0.3248293243038564,-0.31305517614896733,-0.3248518510094204,1.0
-0.31018794464719257,-0.31018794464719257,-0.4368861321121529,-0.4869616962581563,-0.43657290915044145,-0.48560322357880786,-1.0
0.5086642895945344,0.5086642895945344,0.4855588389720964,0.5095810463207925,0.4852118248907196,0.5094247397627458,1.0
0.06601274995756493,0.06601274995756493,0.2033290022800071,0.13822805038629996,0.20362876579640668,0.14055909765271127,-0.0
0.6574608221706683,0.6574608221706683,0.6481520461015037,0.6455561082729299,0.6480544933767336,0.6460302374906426,-0.0
0.23608704000285466,0.23608704000285466,0.19786977734331365,0.21484640744772776,0.19769226693754535,0.21443121291783354,1.0
0.4120374016667196,0.4120374016667196,0.3637173395472263,0.3906841684427724,0.36345780544139045,0.3902030673088599,-2.0
0.5663115992316204,0.5663115992316204,0.5503664581703221,0.5713708894316464,0.5501213984799732,0.5712592148812693,1.0
0.09113443569611462,0.09113443569611462,0.36658751474186313,0.435175775815504,0.3660239559769289,0.4333837145437508,1.0
0.06560775185935681,0.06560775185935681,0.012419647049725214,0.010550061906827573,0.012273569118965901,0.010646660834552188,-0.0
-0.11766633490765989,-0.11766633490765989,-0.11806111432933035,-0.12790322103594673,-0.11803220934863086,-0.12766708943642632,-0.0
-0.010226816625294122,-0.010226816625294122,-0.05009019721577137,-0.03584231726907089,-0.050207420794713395,-0.036269200019130234,-1.0
0.128329957656283,0.128329957656283,0.1215032672261921,0.16674587062187496,0.12114145550342766,0.1651351598657798,1.0
-0.014032113661170329,-0.014032113661170329,-0.04926651460676499,-0.07848197745321847,-0.04930805620850446,-0.07735969066129085,2.0
0.22908202479101397,0.22908202479101397,0.16874767823001954,0.19629786070542227,0.1684999383137157,0.1954670428019874,-2.0
-0.08854822052574797,-0.08854822052574797,0.01594915920631129,-0.03219237624902348,0.016114246918536353,-0.03058608217166779,-1.0
0.3125639310230611,0.3125639310230611,0.37120414932534235,0.3904744963216906,0.3709369603539333,0.3902304771795371,-2.0
0.4850445677903947,0.4850445677903947,0.3927790558847979,0.4127835522234656,0.39234649582477965,0.4121169736679643,2.0
-0.30348971975937533,-0.30348971975937533,-0.2803409710264719,-0.2809939303889229,-0.28034310906307713,-0.28099027246015273,1.0
0.7293629073875364,0.7293629073875364,0.7438181254280063,0.6865274369187419,0.7439474414303284,0.6887221178719853,2.0
0.5252362074529495,0.49934371595873284,0.3602308844783742,0.4562403006520147,0.33354149876022127,0.4264936425268658,-0.0
0.5257142996882402,0.5257142996882402,0.43467954171398065,0.4848685968618542,0.43421893772635933,0.4835694338971293,-2.0
0.31228098666120696,0.31228098666120696,0.1848763728344403,0.14938603615126145,0.18493265595538316,0.1508126393383916,1.0
0.10649279930023238,0.13979097690925887,0.1513637548688744,0.1439722441111089,0.188611143065887,0.18325101141082906,-1.0
0.5185515567688752,0.5185515567688752,0.4152871669420421,0.48818908980316483,0.4147889284811062,0.48587055920379474,1.0
-0.19844964138068028,-0.19844964138068028,-0.2005278820280082,-0.20415292194705173,-0.20059053724038733,-0.20422456074738163,-2.0
-0.2849775415524886,-0.2849775415524886,-0.35879784516714036,-0.4128174982319369,-0.35857999700449567,-0.4114354453962358,3.0
0.708392635977811,0.708392635977811,0.6992339441646349,0.6630785808129896,0.6993609324332486,0.6644495155949337,-0.0
0.0648631248482159,0.0648631248482159,-0.032081472303475064,-0.009616863239757864,-0.03228065086857287,-0.010289188805114232,-0.0
-0.044308669461118166,-0.044308669461118166,-0.032861703978827574,-0.08399839241700957,-0.032641888675155266,-0.08245753566228442,-2.0
-0.07603747782870852,-0.07603747782870852,-0.010114122558584007,0.0009363365504384012,-0.010361113341155519,0.0004909194822811144,-2.0
0.6108345871053799,0.6108345871053799,0.5161826337794875,0.5877059673516295,0.5156152929450619,0.5859673385602575,2.0
0.5548447350132959,0.5548447350132959,0.3153191080203295,0.4623341656940108,0.3143642337901227,0.45763977491406976,2.0
-0.327606437128221,-0.327606437128221,-0.26297236960021325,-0.36844951525608377,-0.26253799104034004,-0.365465854713913,-1.0
0.45006928177405764,0.45006928177405764,0.4698222687886497,0.44097294379145074,0.4698213634459558,0.4422523278617166,3.0
0.7491360570411452,0.7491360570411452,0.6591373087720602,0.7371632798482831,0.6586034583231761,0.7346829067963746,-0.0
0.4394094512583222,0.4394094512583222,0.4327154814881278,0.4476182961672179,0.4325194307765482,0.4474069982913786,3.0
0.5740595790768934,0.5740595790768934,0.5576483186836637,0.623328001941276,0.5572292397080312,0.6209759446954233,1.0
-0.4817659057681452,-0.4817659057681452,-0.5098997904217447,-0.5218818624493353,-0.5098157014427039,-0.5219157949127667,-0.0
0.8866393656285656,0.8760623253541345,0.8832319569109185,0.8716264372975767,0.871696259678724,0.8613976366873524,2.0
0.2066971114432713,0.21981754515083085,0.2321033027231419,0.22852773319139313,0.23868166407095093,0.23986736840204842,1.0
-0.32447668540737434,-0.32447668540737434,-0.363393465993127,-0.39655518697245296,-0.3632023733089727,-0.3959043916639513,-0.0
0.08173839916145688,0.02451986613163348,0.13592986303107482,0.17278750994103734,0.08982852955068696,0.12154179798455886,2.0
